X,Y,Z,Settlement_gravedad_mm
0.31843284619329626,0.5061246176426422,-0.7999999999999999,0.045450911454822475
0.4089244312132623,0.6731057971211812,-0.7999999999999999,0.04544959586513135
0.5800744800108322,0.6931535391891657,-0.7999999999999999,0.04544930810946211
0.48847330400809663,0.8443634430274036,-0.7999999999999999,0.04544790327026747
0.291769717038195,0.839553695441406,-0.7999999999999999,0.04544801646862466
0.38297275050178026,1.008849755256268,-0.7999999999999999,0.04544592121189393
0.5516880499574015,1.0384853791086857,-0.7999999999999999,0.0454453735675743
0.3048522214967494,1.178482386621059,-0.7999999999999999,0.04544340081696392
0.8472878499242059,0.6454482838476518,-0.7999999999999999,0.04544936150158236
0.8423712832462421,1.0189858168412365,-0.7999999999999999,0.045445246056690744
0.29536153821336386,0.18755852811619061,-0.7999999999999999,0.045452431945122815
0.6916131875649065,1.3292953250356343,-0.7999999999999999,0.04544045718931998
