X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
1.0,0.14433756729740643,-0.25,178.6355181184136,49.84802812054991,228.4835462389635
1.0,1.3556624327025935,-0.24999999999999994,178.9609812831275,43.76283283034823,222.72381411347573
1.0,0.46875,-0.33762023679041775,178.63697400631744,44.655230106083735,223.29220411240118
1.0,0.84375,-0.33762023679041775,178.60900356586194,43.8937977849842,222.50280135084614
1.0,0.65625,-0.16237976320958225,178.83004605104864,48.21449224929265,227.0445383003413
1.0,1.0312500000000002,-0.16237976320958225,178.8753040627511,47.988679369945004,226.8639834326961
1.0,0.65625,-0.3527038801330175,178.55942829573684,44.245827265917484,222.80525556165432
1.0,1.028939977819332,-0.36888627796542384,178.59176037221076,43.06936156688522,221.66112193909598
1.0,0.4710600221806681,-0.13111372203457622,178.85328893659033,51.068778630277734,229.92206756686807
1.0,0.84375,-0.1391382296513498,178.88362949170684,50.19540590736355,229.0790353990704
1.0,0.26546762485356584,-0.35422565564070607,178.5389587758439,44.95608127298448,223.49504004882837
1.0,1.234532375146434,-0.14577434435929398,179.05229478438662,48.18391165542283,227.23620643980945
