X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,2.7472008586167385,-5.358750788234673,127.94526562169203,5.259134043059603,133.20439966475163
0.0,2.854520809331102,-5.84231265057433,123.92421406383463,4.776264013384946,128.70047807721957
0.0,2.269498190263849,-5.847918683491422,123.83191779909515,5.093538975107748,128.9254567742029
0.0,2.5564566038328094,-6.28630362963605,119.96840725852587,4.558976798038941,124.52738405656481
0.0,2.0266574187737145,-6.170523191643585,120.96152597932803,4.901402337311481,125.86292831663951
0.0,3.5284540675686644,-6.136179037755144,121.42716647200339,4.146367237802423,125.57353370980582
0.0,1.9256552956016173,-5.678111564878552,125.24193572142919,5.458282070388989,130.70021779181818
0.0,1.7024774519006511,-5.9817623350832765,122.61309259249299,5.237994846219252,127.85108743871224
0.0,4.69609171865915,-12.338549464360685,44.09250148075557,0.9613746160787642,45.05387609683434
0.0,3.7472992977572215,-11.201040808409752,60.95476754411735,1.4447391598720216,62.399506703989374
0.0,1.51021109743508,-8.650837598541433,94.67469522096707,3.026059746797216,97.70075496776428
0.0,0.9609748401710031,-8.485241115690595,96.59794626640094,3.19388275602725,99.79182902242819
0.0,1.032726393046567,-8.187054227416652,100.11668137249264,3.408326556643587,103.52500792913622
0.0,1.3467650885555633,-8.068153490376734,101.53422946082551,3.458355691166247,104.99258515199176
0.0,1.0990707642293949,-7.853642759350101,103.93260876507065,3.6558213423139847,107.58843010738464
0.0,1.4105045274604078,-7.735893225413436,105.27076723278114,3.7049535559770987,108.97572078875824
0.0,1.1613388043860673,-7.521656901032662,107.53683036711443,3.9240042530917094,111.46083462020614
0.0,1.4753760383905297,-7.40647624370404,108.82106031915158,3.962032968845037,112.78309328799662
0.0,1.2223233761460497,-7.194869156557394,110.99035606855384,4.1963885245884995,115.18674459314234
0.0,1.5305272120571658,-7.080734041543932,112.20271994935779,4.229407656133006,116.43212760549079
0.0,1.2807312593416564,-6.872523870367892,114.24893164924535,4.47939658749938,118.72832823674473
0.0,1.5824457947905313,-6.76003235805334,115.4037707034845,4.502565233784111,119.90633593726861
0.0,1.335840934630995,-6.555398593131915,117.34010064482115,4.770139672798479,122.11024031761963
